,Body ID,Headline,Stance
2402,1778,সদরঘাট লঞ্চ সংঘর্ষ,unrelated
2403,2232,অক্সফোর্ড হারি আ স ক্যামব্রিজ,unrelated
2404,489,ভ তুঘল মসজিদ হ রাণা প্রতাপ কেল্লা,unrelated
2405,3632,মিসর মুর ৭৫ সমর্থ মৃত্যুদণ্ড,unrelated
2406,529,গুম তরুণী বাঁচাল স্মার্টফোন,agree
2407,2279,গণতন্ত্র সনদ আলোচ বিলাওয়াল,unrelated
2408,4199,জবিস্থ ফেনী ছাত্রকল্যাণ সভাপতি মিরাজ সম্পাদক নাফিজ,unrelated
2409,1634,সৌদি আরব পেশাজীবীদ আলোচনাসভা অনুষ্ঠিত,agree
2410,3062,পড়েনি হ আর্টিজান জঙ্গি,unrelated
2411,1700,নজরুল পরিষদ পদক পে শাহীন সামাদ সুমন চৌধুরী,unrelated
2412,66,রোলস রয়েস উড়ো ট্যাক্ ধারণা প্রকাশ,agree
2413,920,গ্যাস্ট্রিক আলসার রোগী কি রোজা রাখব,agree
2414,2055,মোহাম্মদপুর বন্দুকযুদ্ধ নি ১,agree
2415,3671,সুয়ারেজ কামড় দেয়া হুম,unrelated
2416,4492,প্রধানমন্ত্রী স্বর্ণ পদক পে বিশ্ববিদ্যাল কৃতি শিক্ষার্থী,agree
2417,3699,বিএন নির্বাচন অংশ নিল গণতন্ত্ বজা থাকবে: সেতুমন্ত্রী,unrelated
2418,3588,শপিং মল হঠাৎ পড় গে কাজল ভিডি ভাইরাল,unrelated
2419,2808,আশুলিয়া ধর্ষণ ব্যর্থ হ স্কুল ছাত্রী কুপি জখম,unrelated
2420,3763,বাড়ল সোনা দাম,agree
2421,4173,ফোরজি যুগ বাংলাদেশ,agree
2422,1858,জার্মানি প্রথমার্ধ এ মেক্সিকো,unrelated
2423,4056,বঙ্গবন্ধু১ স্যাটেলাইট: স্বপ্ন বাস্তবায়ন পথ এক ধাপ অগ্রগতি,unrelated
2424,2854,নাগরিক সমাবাশ ঘোষণা কো সংস্কা আন্দোলনকারীদ,agree
2425,959,গ্রী বাংলাদেশ দূতাবা আঙ্গি বর্ষবরণ,unrelated
2426,1959,ম একা শেষ দাব ক্রোয়েশিয়াকে: মাশরাফি,unrelated
2427,1505,এক দশ খেলা ঋণ হা কম বেড় ঋণ প্রবাহ,unrelated
2428,2172,কৃষকদ ১২০০ ডলা প্রদান ট্রাম্প,agree
2429,4483,শ ওসমান ১০১তম জন্মবার্ষি,unrelated
2430,2649,বিশ্ববিদ্যাল মড কলেজ প্রকল্প গ্রহণ হবে: ভি ড. হারুন,agree
2431,1062,প্রস্তুতি ম্যাচ বাংলাদাশ জ,agree
2432,3072,সীমান্ত হাট দি জী,unrelated
2433,4460,খালেদা জিয়া সিএমএইচ চিকিৎসা রাজি হননি,unrelated
2434,1040,ঝিনাইদহ কৃষক হত্যা যাবজ্জী,agree
2435,1870,স্বরাষ্ট্রমন্ত্রী বক্তব্ খালেদা জিয়া অবহেলা স্পষ্ট: বিএন,agree
2436,993,সীতাকুণ্ড আনসার গু এক যুবক নি,agree
2437,591,গ্রীষ্ম পোশা সমাহা জেন্টল পার্,unrelated
2438,1264,লাশ দি সরকা আবারো ক্ষমতা আস চায়: মান্,unrelated
2439,2333,কলকা আন্তর্জাতিক চলচ্চিত্ উৎসব স্কেস অব ওয়াকিং,unrelated
2440,4395,রাজস্ব আহরণ ব্যবসায়ীদ সহযোগি চাই এন চেয়ারম্,unrelated
2441,3868,একাদশ ভর্তি দ্বিতী পর্যা ফল,agree
2442,258,হামলা চালা চাইছে: মোশাররফ,agree
2443,779,মামলা খালেদা জিয়া জামিন নামঞ্জু,agree
2444,2807,ফারু হত্ মামলা প্রতিবেদন দাখিল ১৪ আগস্ট,agree
2445,1813,থাইরয়াড সমস্ লক্ষণসমূহ,agree
2446,2530,নিরামিষাশী হ জীবন স সিদ্ধান্ত,agree
2447,1940,তারকাঁ এক সিনেমা জাহিদ চৌধুরী,unrelated
2448,388,যমজ পুত্ সন্তান বা হ রেলমন্ত্রী,unrelated
2449,2749,বিশ্বকাপ মরোক্কো নেতৃত্ব বেনাশিয়া,unrelated
2450,1574,প্রিয়াঙ্কা অপেশাদা : ভারত ছ প্রযোজক,agree
2451,4023,এমবাপ জার্ নম্ব উপহা দিল পিএসজি,agree
2452,828,গাজীপুর হত্ মামলা ১৩ মৃত্যুদণ্ড,agree
2453,281,তালা এক বৃদ্ধ বিরুদ্ধ ৬ বছর শিশু ধর্ষণ অভিযোগ,unrelated
2454,3182,গুরুত্বহীন চরিত্র অভি করবো,agree
2455,487,কম সোনা দাম,unrelated
2456,4011,ট্রেড লাইসেন্ হয়রানি অভিযোগ নগ ভবন দুদ অভি,unrelated
2457,1364,আগামীকাল নারায়ণগঞ্ শাস্ত্রী সংগীত সম্মেলন,unrelated
2458,1531,মুক্তিযোদ্ধাদ অবসর বয়সসীমা ৬১ বছ ছিলো: হাইকোর্ট,agree
2459,1616,অপ্রতিরোধ্য গতি এ চল বাংলাদেশ,unrelated
2460,1810,আত্রাই সড়ক দুর্ঘটনা গৃহবধূ নি,unrelated
2461,1471,ইলেক্ট্রোনিক পদ্ধতি ভা বিতরণ কার্যক্রম উদ্বোধন প্রধানমন্ত্রী,unrelated
2462,681,অরফানেজ ট্রাস্ট মামলা : খালেদা জিয়া আপিল শুনানি পেছালো,agree
2463,3545,ক্রিকেট ম্যাচ চলাকাল গ্যালারি বি প্রস্তাব,unrelated
2464,859,ব্রাজিল দল মিউজিক ভিডিও মিশা জ বিপাশা,agree
2465,1918,পুঁজিবাজার বড় উল্লম্ফন,unrelated
2466,412,অ্যান্টিগা পৌঁছ বাংলাদেশ দল আগামীকাল প্রস্তুতি ম্যাচ,agree
2467,3812,আবারো ইউটিউব সিলভা প্ল বাটন প রবিট মিনিট স্কুল,agree
2468,3532,মাদ জড়িত পুলিশ কোমর দড়ি বেঁধ আ হবে: ডিএম কমিশনা,agree
2469,3873,বসুন্ আবাসি ফ্ল্যাট ৫০ ইয়াবা গ্রেপ্ ২,unrelated
2470,2752,টিভি পর্দা আজ বিশ্বকাপ,agree
2471,4565,পূর্বানুমোদন ছাড়া নিম্নআদাল বিচারকদ কর্মস্থল ত্যাগ নির্দেশ,unrelated
2472,1411,ঢা ইসলামিক স্টাডিজ বিভাগ পরীক্ষা দি সিজি ২.৫,unrelated
2473,4351,শেখ হাসিনা কথা কাদঁ শামীম ওসমান,agree
2474,410,শেখ হা নির্বাচন ঘর বিদ্যুৎ পৌঁ দিবেন: এম মনি,agree
2475,1001,ডিভাইস স্ক্রিন আসক্তি মানব দাহ ক্ষতিক র বিতর্ক,agree
2476,2786,পরাজ মান নিল মুসলিগ লিগ,agree
2477,1529,রাজশাহী মুন্সীগঞ্ র‌্যাব বন্দুকযুদ্ধ নি ২,agree
2478,2116,লঙ্কানদ হারি সিরি এ ক্যারিবী,unrelated
2479,3674,গোল্ড শু ম রেকর্ড,unrelated
2480,4558,অপ্রতিরোধ্য গতি এ চল বাংলাদেশ,agree
2481,4040,ঝুঁকিপূর্ণ নিয়োজিত শিশুদের: শ্রম প্রতিমন্ত্রী,unrelated
2482,1156,টস জি ব্যাটিং বাংলাদেশ,unrelated
2483,3822,নিউইয়র্ বছ বয়সী ভাই গু বোন মৃত্যু,unrelated
2484,913,জবিস্থ কুমিল্লা জেলা ছাত্রকল্যাণ সভাপতি নাজমুল সম্পাদক শরিফুল,agree
2485,3442,মেক্সিকো সীমান্ দেয়াল সরকা অচল: ট্রাম্প,agree
2486,184,ছাল দুর্দান্ত গোল মুগ্ধ ক্রিশ্চিয়ানো রোনাল্ডো,agree
